ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
NX,Quanex Building Products Corporation,Quanex Building Products,Building Materials,"Quanex Building Products Corp manufactures engineered products such as window components that include flexible insulating glass spacers, extruded vinyl profiles, window and door screens, solar panel sealants & precision-formed metal & wood products.",http://www.quanex.com,,William C. Griffiths,New York Stock Exchange,523954905,Basic Materials,Basic Materials,Building Materials, 
USLM,United States Lime & Minerals Inc.,United States Lime & Minerals,Building Materials,"United States Lime & Minerals Inc engages in the business of manufacturing lime and lime products with interests in natural gas. The company operates its business in two segments; Lime and Limestone Operations, and Natural Gas.",http://www.uslm.com,,Timothy W. Byrne,Nasdaq Global Select,386406677,Basic Materials,Basic Materials,Building Materials, 
AFI,Armstrong Flooring Inc.,Armstrong Flooring,Building Materials,"Armstrong Flooring Inc designs, manufactures, sources, and sells resilient and wood flooring products, which are primarily used for construction and renovation of residential, commercial, and institutional buildings.",http://www.armstrongflooring.com,,Donald R. Maier,New York Stock Exchange,342732371,Basic Materials,Basic Materials,Building Materials, 
FRTA,Forterra Inc.,Forterra,Building Materials,"Forterra Inc is engaged in manufacturing pipe and precast products in the United States and Eastern Canada for a variety of water-related infrastructure applications, including water transmission, distribution and drainage.",http://www.forterrabp.com,FRTA.png,Jeff Bradley,Nasdaq Global Select,327448580,Basic Materials,Basic Materials,Building Materials, 
TGLS,Tecnoglass Inc.,Tecnoglass,Building Materials,"Tecnoglass Inc designs, manufactures, distributes, and markets architectural glass and windows. The company's products portfolio includes tempered, laminated, insulating and Low-E glass.",http://www.tecnoglass.com,TGLS.png,Jose M. Daes,NASDAQ Capital Market,320919257,Basic Materials,Basic Materials,Building Materials, 
BXC,Bluelinx Holdings Inc.,Bluelinx,Building Materials,"BlueLinx Holdings Inc is a distributer of building products in the United States. The company operates through a network of warehouses, supplying products such as plywood, lumber, roofing and insulation.",http://www.bluelinxco.com,,Mitchell B. Lewis,New York Stock Exchange,282159586,Basic Materials,Basic Materials,Building Materials, 
BBCP,Concrete Pumping Holdings Inc.,Concrete Pumping,Building Materials,,https://www.concretepumpingholdings.com,BBCP.png,Bruce Young,NASDAQ Capital Market,233954904,Basic Materials,Industrials,Conglomerates,Basic Materials 
TGEN,Tecogen Inc.,Tecogen,Building Materials,"Tecogen Inc produces commercial and industrial natural gas fueled engine driven, combined heat and power products.",http://www.tecogen.com,TGEN.png,Benjamin M. Locke,NASDAQ Capital Market,98037602,Basic Materials,Basic Materials,Building Materials, 
ASPN,Aspen Aerogels Inc.,Aspen Aerogels,Building Materials,"Aspen Aerogels Inc is an energy technology company that designs, develops and manufactures high-performance aerogel insulation used in energy infrastructure and construction facilities.",http://www.aerogel.com,ASPN.png,Donald R. Young,New York Stock Exchange,64001200,Basic Materials,Basic Materials,Building Materials, 
APT,Alpha Pro Tech Ltd.,Alpha Pro Tech,Building Materials,"Alpha Pro Tech Ltd develops, manufactures & markets disposable protective apparel & infection control products for cleanroom, industrial, pharmaceutical, medical & dental markets. It also manufactures building supply construction weatherization products.",http://www.alphaprotech.com,,Lloyd Hoffman,NYSE American,54927211,Basic Materials,Basic Materials,Building Materials, 
RETO,ReTo Eco-Solutions Inc.,ReTo Eco-Solutions,Building Materials,"ReTo Eco-Solutions Inc is engaged in manufacturing and distribution of eco-friendly construction materials and fly-ash, as well as equipment used to produce these eco-friendly construction materials.",http://www.retoeco.com,,Hengfang Li,NASDAQ Capital Market,40968000,Basic Materials,Basic Materials,Building Materials, 
CADC,China Advanced Construction Materials Group Inc.,China Advanced Construction Materials,Building Materials,"China Advanced Construction Materials Group Inc through its subsidiaries manufactures construction materials for large scale infrastructure, commercial and residential developments.",http://www.china-acm.com,,Xianfu Han,NASDAQ Capital Market,20272192,Basic Materials,Basic Materials,Building Materials, 
CCCL,China Ceramics Co. Ltd.,China Ceramics Co.,Building Materials,"China Ceramics Co Ltd manufactures and sells ceramic tiles used for exterior siding and for interior flooring & design in buildings. Its product categories are: porcelain tiles, glazed tiles, glazed porcelain tiles, rustic tiles & polished glazed tiles.",http://www.cceramics.com,,Jia Dong Huang,NASDAQ Capital Market,10291758,Basic Materials,Basic Materials,Building Materials, 
