ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
PRI,Primerica Inc.,Primerica,Insurance - Life,"Primerica Inc is a life insurance company that distributes its products to middle income households in the United States and Canada. The company assists its clients in terms of life insurance, mutual funds, annuities and other financial products.",http://www.primerica.com,PRI.png,Glenn J. Williams,New York Stock Exchange,4957638222,Financial Services,Financial Services,Insurance - Life, 
BHF,Brighthouse Financial Inc.,Brighthouse Financial,Insurance - Life,Brighthouse Financial Inc is a provider of annuity products and life insurance in the United States.,http://www.brighthousefinancial.com,BHF.png,Eric Steigerwalt,Nasdaq Global Select,4402477732,Financial Services,Financial Services,Insurance - Life, 
CNO,CNO Financial Group Inc.,CNO Financial,Insurance - Life,"CNO Financial Group Inc is a holding company for a group of insurance companies. It develops, markets and administers health insurance, annuity, individual life insurance and other insurance products.",http://www.cnoinc.com,,Gary C. Bhojwani,New York Stock Exchange,2955456102,Financial Services,Financial Services,Insurance - Life, 
AEL,American Equity Investment Life Holding Company,American Equity Investment Life Holding Company,Insurance - Life,American Equity Investment Life Holding Co is engaged in the development and sale of fixed index and fixed rate annuity products. The company through its wholly-owned life insurance subsidiaries issues fixed annuity and life insurance products.,http://www.american-equity.com,AEL.png,John M. Matovina,New York Stock Exchange,2863876999,Financial Services,Financial Services,Insurance - Life, 
FFG,FBL Financial Group Inc.,FBL Financial,Insurance - Life,FBL Financial Group Inc sells individual life insurance and annuity products principally under the consumer brand name Farm Bureau Financial Services.,http://www.fblfinancial.com,FFG.png,James P. Brannen,New York Stock Exchange,1761147639,Financial Services,Financial Services,Insurance - Life, 
FG,FGL Holdings,FGL,Insurance - Life,"FGL Holdings is a Cayman-based holding company. Its principal operations are conducted through life insurance and annuity products. Through its holdings it offers annuity and life insurance service, and reinsurer services in Bermuda and USA.",http://www.fglife.bm,FG.png,Christopher O. Blunt,New York Stock Exchange,1728176346,Financial Services,Financial Services,Insurance - Life, 
NWLI,National Western Life Group Inc.,National Western Life,Insurance - Life,"National Western Life Group Inc is a stock life insurance company. It offers a portfolio of individual whole life, universal life and term insurance plans, and annuities, including supplementary riders.",http://www.nwlgi.com,,Ross R. Moody,Nasdaq Global Select,1093940541,Financial Services,Financial Services,Insurance - Life, 
IHC,Independence Holding Company,Independence Holding Company,Insurance - Life,Independence Holding Co is in the business of life and health insurance. The company mainly provides disability and health coverages and related services to commercial and individual customers.,http://www.ihcgroup.com,IHC.png,Roy T.K. Thung,New York Stock Exchange,537950054,Financial Services,Financial Services,Insurance - Life, 
CIA,Citizens Inc. Class A ($1.00 Par),Citizens ($1.00 Par),Insurance - Life,"Citizens Inc is an insurance holding company. The company through its subsidiaries provides life insurance to the individuals in the United States. It has life insurance, home service, and other non-insurance enterprises segments.",http://www.citizensinc.com,,Geoffrey M. Kolander,New York Stock Exchange,361089980,Financial Services,Financial Services,Insurance - Life, 
GWGH,GWG Holdings Inc,GWG,Insurance - Life,GWG Holdings Inc is a specialty finance company & a purchaser of life insurance policies in the secondary market. The Company & its subsidiaries offer investors the opportunity for higher yield & increased diversification through alternative investments.,https://www.gwgh.com,GWGH.png,Jon R. Sabes,NASDAQ Capital Market,305087808,Financial Services,Financial Services,Insurance - Life, 
AAME,Atlantic American Corporation,Atlantic American,Insurance - Life,Atlantic American Corp provides property and casualty insurance and a variety of life and supplemental health products. It operates its business through its subsidiaries.,http://www.atlam.com,,Hilton H. Howell,NASDAQ Global Market,56558079,Financial Services,Financial Services,Insurance - Life, 
FLF,Federal Life Group Inc.,Federal Life,Insurance - Life,,http://www.Federallife.com,FLF.png,William S. Austin,NASDAQ Capital Market,41480438,Financial Services,Financial Services,Insurance - Life, 
