ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
PODD,Insulet Corporation,Insulet,Medical Devices,"Insulet Corp is a medical device company based in Billerica, Massachusetts. The company develops, manufactures and sells OmniPod Insulin Management System, an insulin infusion system for people with insulin-dependent diabetes.",http://www.insulet.com,PODD.png,Patrick J. Sullivan / Shacey Petrovic,Nasdaq Global Select,4836063194,Healthcare,Healthcare,Medical Devices, 
LIVN,LivaNova PLC,LivaNova PLC,Medical Devices,"LivaNova PLC is a medical technology company formed by the merger of Sorin S.p.A, engaged in the treatment of cardiovascular diseases, and Cyberonics Inc., a medical device company with core expertise in neuromodulation.",http://www.livanova.com,LIVN.png,Damien McDonald,Nasdaq Global Select,4456632132,Healthcare,Healthcare,Medical Devices, 
GMED,Globus Medical Inc. Class A,Globus Medical,Medical Devices,Globus Medical Inc is a medical device company. It operates under two divisions that include innovative fusion and disruptive technology developing products for patients with musculoskeletal disorders for various treatment.,http://www.globusmedical.com,GMED.png,David M. Demski,New York Stock Exchange,4326273054,Healthcare,Healthcare,Medical Devices, 
IART,Integra LifeSciences Holdings Corporation,Integra LifeSciences,Medical Devices,"Integra Lifesciences Holdings Corp is engaged in development, manufacturing, and marketing of product lines from its technology for applications ranging from burn and deep tissue wounds to repair of dura mater in the brain to repair of nerve and tendon.",https://www.integralife.com,IART.png,Peter J. Arduini,Nasdaq Global Select,4097987429,Healthcare,Healthcare,Medical Devices, 
WMGI,Wright Medical Group N.V.,Wright Medical N.V.,Medical Devices,"Wright Medical Group NV is a medical device company that manufactures & sells extremities and biologics products in USA & internationally. It offers joint implants & bone fusion & fixation devices for shoulder, elbow, wrist, and hand.",http://www.wright.com,WMGI.png,Robert J. Palmisano,Nasdaq Global Select,3724930346,Healthcare,Healthcare,Medical Devices, 
INGN,Inogen Inc,Inogen,Medical Devices,"Inogen Inc is a medical technology company that develops, manufactures and markets portable oxygen concentrators used to deliver supplemental long-term oxygen therapy to patients suffering from chronic respiratory conditions.",http://www.inogen.com,,Scott Wilkinson,Nasdaq Global Select,3257015361,Healthcare,Healthcare,Medical Devices, 
ITGR,Integer Holdings Corporation,Integer,Medical Devices,"Integer Holdings Corp is the medical device outsource manufacturer serving cardiac, neuromodulation, orthopedics,vascular and surgical markets. The company's brands include Greatbatch Medical, Lake Region Medical and Electrochem.",http://www.integer.net,,Joseph W. Dziedzic,New York Stock Exchange,2666390448,Healthcare,Healthcare,Medical Devices, 
NUVA,NuVasive Inc.,NuVasive,Medical Devices,NuVasive Inc is a medical device company. It develops minimally-disruptive surgical products and procedurally-integrated solutions for the spine. Its product portfolio is focused on applications for spine fusion surgery.,http://www.nuvasive.com,NUVA.png,James Christopher Barry,Nasdaq Global Select,2626144419,Healthcare,Healthcare,Medical Devices, 
TNDM,Tandem Diabetes Care Inc.,Tandem Diabetes Care,Medical Devices,Tandem Diabetes Care Inc is a provider of medical care devices in the United States. Its products aid in the delivery of insulin and getting accurate readings through its software application.,http://www.tandemdiabetes.com,TNDM.png,Kim D. Blickenstaff,NASDAQ Global Market,2481508336,Healthcare,Healthcare,Medical Devices, 
CNMD,CONMED Corporation,CONMED,Medical Devices,"Conmed Corp is a medical technology company with an emphasis on surgical devices and equipment for minimally invasive procedures and monitoring. The Company's products serve the clinical areas, surgeons and physicians.",http://www.conmed.com,CNMD.png,Curt R. Hartman,Nasdaq Global Select,1976039208,Healthcare,Healthcare,Medical Devices, 
NVRO,Nevro Corp.,Nevro,Medical Devices,Nevro Corp develops and sells medical devices mainly in the United States. Its main product is the Senza system which is intended to relieve leg and spinal cord pain with the application of the HF10 therapy.,http://www.nevro.com,,Rami Elghandour,New York Stock Exchange,1465286211,Healthcare,Healthcare,Medical Devices, 
TCMD,Tactile Systems Technology Inc.,Tactile Systems Technology,Medical Devices,"Tactile Systems Technology Inc is a medical technology company. The Company develops and provides medical devices for the treatment of chronic swelling condition at home. Its products include Flexitouch System, the Entre System, and the ACTitouch System.",http://www.tactilemedical.com,TCMD.png,Gerald R. Mattys,NASDAQ Global Market,1256133468,Healthcare,Healthcare,Medical Devices, 
CSII,Cardiovascular Systems Inc.,Cardiovascular Systems,Medical Devices,"Cardiovascular Systems Inc is a medical technology company developing solutions for vascular and coronary disease. It treats patients suffering from peripheral and coronary artery diseases, including those with arterial calcium.",http://www.csi360.com,,Scott R. Ward,Nasdaq Global Select,1133692974,Healthcare,Healthcare,Medical Devices, 
BABY,Natus Medical Incorporated,Natus Medical Incorporated,Medical Devices,"Natus Medical Inc provides newborn care, neurology healthcare products and services used for screening, diagnosis, detection, treatment, monitoring and tracking of medical ailments in newborn care, epilepsy, and balance and mobility disorders.",http://www.natus.com,,Jonathan A. Kennedy,Nasdaq Global Select,1124085190,Healthcare,Healthcare,Medical Devices, 
INSP,Inspire Medical Systems Inc.,Inspire Medical Systems,Medical Devices,Inspire Medical Systems Inc operates as a medical technology company. The firm develops implantable neurostimulation systems to treat obstructive sleep apnea.,http://www.inspiresleep.com,INSP.png,Timothy Herbert,New York Stock Exchange,1120095209,Healthcare,Healthcare,Medical Devices, 
OFIX,Orthofix Medical Inc.,Orthofix Medical,Medical Devices,Orthofix International NV is a medical device company. It focuses on providing reconstructive and regenerative orthopedic and spine solutions to physicians.,http://www.orthofix.com,,Bradley R. Mason,Nasdaq Global Select,1065810185,Healthcare,Healthcare,Medical Devices, 
CRY,CryoLife Inc.,CryoLife,Medical Devices,Cryolife Inc is engaged in medical device manufacturing and distribution and in the processing and distribution of implantable human tissues for use in cardiac and vascular surgeries. It has two segments: Medical Devices and Preservation Services.,http://www.cryolife.com,CRY.png,James Patrick Mackin,New York Stock Exchange,1065403523,Healthcare,Healthcare,Medical Devices, 
XENT,Intersect ENT Inc.,Intersect ENT,Medical Devices,"Intersect ENT Inc is a commercial stage drug-device company engaged in improving the life for patients with ear, nose and throat conditions.",http://www.intersectent.com,XENT.png,Lisa E. Earnhardt,NASDAQ Global Market,890991440,Healthcare,Healthcare,Medical Devices, 
VRAY,ViewRay Inc.,ViewRay,Medical Devices,"ViewRay Inc is a medical device company. The company is engaged in designing, manufacturing and marketing MRI guided radiation therapy system that images and treats cancer patients.",http://www.viewray.com,VRAY.png,Scott Drake,NASDAQ Global Market,695001354,Healthcare,Healthcare,Medical Devices, 
AXGN,AxoGen Inc.,AxoGen,Medical Devices,AxoGen Inc is a medical technology company dedicated to peripheral nerve repair. It provide products and education to improve surgical treatment algorithms for peripheral nerve injuries.,http://www.axogeninc.com,AXGN.png,Karen Zaderej,NASDAQ Capital Market,647770589,Healthcare,Healthcare,Medical Devices, 
ESTA,Establishment Labs Holdings Inc.,Establishment Labs,Medical Devices,,http://www.establishmentlabs.com,,Juan Jose Chacon Quiros,NASDAQ Capital Market,540363226,Healthcare,Healthcare,Medical Devices, 
KIDS,OrthoPediatrics Corp.,OrthoPediatrics,Medical Devices,OrthoPediatrics Corp is a medical device company. It provides a comprehensive product offering to the pediatric orthopedic market in order to improve the lives of children with orthopedic conditions.,http://www.orthopediatrics.com,,Mark C. Throdahl,NASDAQ Global Market,514299601,Healthcare,Healthcare,Medical Devices, 
SIBN,SI-BONE Inc.,SI-BONE,Medical Devices,,https://si-bone.com,SIBN.png,Jeffrey W. Dunn,NASDAQ Global Market,452643834,Healthcare,Healthcare,Medical Devices, 
ARAY,Accuray Incorporated,Accuray Incorporated,Medical Devices,"Accuray Inc is a radiation oncology company that develops, manufactures, sells and supports precise treatment solutions. Its products includes the CyberKnife Systems and the TomoTherapy Systems.",http://www.accuray.com,ARAY.png,Joshua H. Levine,Nasdaq Global Select,396036246,Healthcare,Healthcare,Medical Devices, 
GNMK,GenMark Diagnostics Inc.,GenMark Diagnostics,Medical Devices,GenMark Diagnostics Inc is a molecular diagnostics company. The Company develops and commercializes its proprietary eSensor detection technology for the support of instruments and molecular tests.,http://www.genmarkdx.com,,Hany Massarany,NASDAQ Global Market,349160972,Healthcare,Healthcare,Medical Devices, 
IRMD,iRadimed Corporation,iRadimed,Medical Devices,"iRadimed Corp develops, manufactures, markets and distributes Magnetic Resonance Imaging compatible products to acute care facilities and outpatient imaging centers, both in the United States and internationally.",http://www.iradimed.com,IRMD.png,Roger Susi,NASDAQ Capital Market,300474976,Healthcare,Healthcare,Medical Devices, 
RTIX,RTI Surgical Inc.,RTI Surgical,Medical Devices,"RTI Surgical Inc is a surgical implant company. It processes donated human musculoskeletal and other tissue, including bone, cartilage, tendon, ligament, fascia lata, pericardium, sclera, dermal tissue and bovine and porcine animal tissue.",http://www.rtix.com,,Camille Farhat,Nasdaq Global Select,283039182,Healthcare,Healthcare,Medical Devices, 
SPNE,SeaSpine Holdings Corporation,SeaSpine,Medical Devices,"SeaSpine Holdings Corp is a medical technology company. It focuses on design, development, and commercialization of surgical solutions for the treatment of patients suffering from spinal disorders.",http://www.seaspine.com,SPNE.png,Keith Valentine,Nasdaq Global Select,280400644,Healthcare,Healthcare,Medical Devices, 
VAPO,Vapotherm Inc.,Vapotherm,Medical Devices,,http://www.vapotherm.com,VAPO.png,Joseph Army,New York Stock Exchange,277850220,Healthcare,Healthcare,Medical Devices, 
NMRD,Nemaura Medical Inc.,Nemaura Medical,Medical Devices,"Nemaura Medical Inc owns a diagnostic medical device company specializing in discovering, developing and commercializing specialty medical devices.",http://www.nemauramedical.com,NMRD.png,Dewan Fazlul Hoque Chowdhury,NASDAQ Capital Market,234220252,Healthcare,Healthcare,Medical Devices, 
NVTR,Nuvectra Corporation,Nuvectra,Medical Devices,Nuvectra Corp is a medical device company in the United States. It manufactures devices to address chronic neurological disorders. The company has two reportable segments namely Nuvectra and NeuroNexus.,http://www.nuvectramedical.com,NVTR.png,Scott F. Drees,NASDAQ Global Market,233494743,Healthcare,Healthcare,Medical Devices, 
CVRS,Corindus Vascular Robotics Inc. (DE),Corindus Vascular Robotics (DE),Medical Devices,"Corindus Vascular Robotics Inc is engaged in the design, manufacture, and sale of precision vascular robotic-assisted systems for use in interventional vascular procedures the CorPath System. Its product includes the CorPath 200 and CorPath GRX Systems.",http://www.corindus.com,CVRS.png,Mark J. Toland,NYSE American,231500815,Healthcare,Healthcare,Medical Devices, 
CUTR,Cutera Inc.,Cutera,Medical Devices,"Cutera Inc is a medical device company. The company is engaged in designing, development, manufacturing, marketing and servicing of laser and other energy based aesthetics systems for practitioners.",http://www.cutera.com,CUTR.png,James A. Reinstein,Nasdaq Global Select,195765926,Healthcare,Healthcare,Medical Devices, 
MSON,MISONIX Inc.,MISONIX,Medical Devices,"Misonix Inc designs, manufactures, markets and develops minimally invasive ultrasonic surgical device products. Its products include the BoneScalpel surgical system, the SonaStar Surgical Aspirator and the SonicOne Wound Cleansing and Debridement System.",http://www.misonix.com,MSON.png,Stavros Vizirgianakis,NASDAQ Global Market,189255131,Healthcare,Healthcare,Medical Devices, 
HSDT,Helius Medical Technologies Inc.,Helius Medical,Medical Devices,"Helius Medical Technologies Inc is engaged in the business of medical technology industry. The Company's operations include the development, licensing and acquisition of non-invasive platform technologies.",http://www.heliusmedical.com,HSDT.png,Philippe Deschamps,NASDAQ Capital Market,185120584,Healthcare,Healthcare,Medical Devices, 
IVC,Invacare Corporation,Invacare,Medical Devices,"Invacare Corp is a manufacturer and distributor of medical equipment used in non-acute care settings. The company sells its products to home medical equipment providers with retail and e-commerce channels, residential care operators, and distributors.",http://www.invacare.com,IVC.png,Matthew E. Monaghan,New York Stock Exchange,177293538,Healthcare,Healthcare,Medical Devices, 
ACRX,AcelRx Pharmaceuticals Inc.,AcelRx Pharmaceuticals,Medical Devices,AcelRx Pharmaceuticals Inc is a specialty pharmaceutical company. It is engaged in the development and commercialization of therapies for the treatment of acute pain.,http://www.acelrx.com,ACRX.png,Vincent J. Angotti,NASDAQ Global Market,157863544,Healthcare,Healthcare,Medical Devices, 
FONR,Fonar Corporation,Fonar,Medical Devices,"Fonar Corp is engaged in the research, development, production and marketing of medical scanning equipment. The Company operates in two segments manufacturing and servicing of medical equipment and management of diagnostic imaging centers.",http://www.fonar.com,,Timothy R. Damadian,NASDAQ Capital Market,140986770,Healthcare,Healthcare,Medical Devices, 
SRTS,Sensus Healthcare Inc.,Sensus Healthcare,Medical Devices,"Sensus Healthcare Inc is a manufacturer of superficial radiation therapy devices. The Company's products and services include SRT-100, SRT-100 Vision, and Sentinel service program.",http://www.sensushealthcare.com,SRTS.png,Joseph Sardano,NASDAQ Capital Market,123874135,Healthcare,Healthcare,Medical Devices, 
RMED,Ra Medical Systems Inc.,Ra Medical Systems,Medical Devices,,https://www.ramed.com,RMED.png,Dean Irwin,New York Stock Exchange,95550060,Healthcare,Healthcare,Medical Devices, 
APEN,Apollo Endosurgery Inc.,Apollo Endosurgery,Medical Devices,Apollo Endosurgery Inc is a developer of medical devices in the United States. The company's major focus area is obesity and gastrointestinal diseases.,http://www.apolloendo.com,APEN.png,Todd Newton,NASDAQ Global Market,85603620,Healthcare,Healthcare,Medical Devices, 
TMDI,Titan Medical Inc.,Titan Medical,Medical Devices,"Titan Medical Inc is in the research and development stage. The Sport product is produced to address the current clinical, operational and financial limitations of the robotic platforms in the high growth robotic surgery market.",http://www.titanmedicalinc.com,,David J. McNally,NASDAQ Capital Market,78033056,Healthcare,Healthcare,Medical Devices, 
EDAP,EDAP TMS S.A.,EDAP TMS S.A.,Medical Devices,"Edap TMS SA is a holding company. The company through its divisions HIFU and UDS,develops, produces and markets minimally invasive medical devices for urological diseases. Its divisions operate in Europe, the Americas, Asia and the rest of the world.",http://www.edap-tms.com,EDAP.png,Marc Oczachowski,NASDAQ Global Market,76554366,Healthcare,Healthcare,Medical Devices, 
BSGM,BioSig Technologies Inc.,BioSig,Medical Devices,BioSig Technologies Inc is a development stage medical device company. It is developing a precise uninterrupted real-time evaluation of electrograms system.,http://www.biosigtech.com,BSGM.png,,NASDAQ Capital Market,72488304,Healthcare,Healthcare,Medical Devices, 
IRIX,IRIDEX Corporation,IRIDEX,Medical Devices,"IRIDEX Corp designs, manufactures, and markets laser equipment used in the ophthalmologic and aesthetic fields.",http://www.iridex.com,IRIX.png,William M. Moore,NASDAQ Global Market,63212751,Healthcare,Healthcare,Medical Devices, 
EYES,Second Sight Medical Products Inc.,Second Sight Medical Products,Medical Devices,"Second Sight Medical Products Inc develops, manufactures and markets implantable prosthetic devices that can restore some functional vision to patients blinded by outer retinal degenerations, such as Retinitis Pigmentosa.",http://www.secondsight.com,EYES.png,Jonathan Will Mcguire,NASDAQ Capital Market,58664381,Healthcare,Healthcare,Medical Devices, 
ELMD,Electromed Inc.,Electromed,Medical Devices,"Electromed Inc develops, manufactures, markets and sells products that provide airway clearance therapy, including the SmartVest Airway Clearance System and related products.",http://www.electromed.com,ELMD.png,Kathleen S. Skarvan,NYSE American,50539183,Healthcare,Healthcare,Medical Devices, 
CFMS,Conformis Inc.,Conformis,Medical Devices,"Conformis Inc is a medical technology company which uses iFit Image-to-Implant technology platform to develop, manufacture and sells joint replacement implants that are individually sized and shaped to fit each patient's unique anatomy.",http://www.conformis.com,CFMS.png,Mark A. Augusti,Nasdaq Global Select,46142099,Healthcare,Healthcare,Medical Devices, 
OBLN,Obalon Therapeutics Inc.,Obalon Therapeutics,Medical Devices,Obalon Therapeutics Inc is a commercial-stage medical device company focused on developing and commercializing medical devices to treat obese and overweight people by facilitating weight loss.,http://www.obalon.com,OBLN.png,Kelly Huang,NASDAQ Global Market,41563925,Healthcare,Healthcare,Medical Devices, 
VIVE,Viveve Medical Inc.,Viveve Medical,Medical Devices,"Viveve Medical Inc is a women's sexual health company focused on the commercialization of a non-surgical, non-ablative medical device that remodels collagen and restores vaginal tissue.",http://www.viveve.com,VIVE.png,Scott C. Durbin,NASDAQ Capital Market,35957240,Healthcare,Healthcare,Medical Devices, 
HAIR,Restoration Robotics Inc.,Restoration Robotics,Medical Devices,"Restoration Robotics Inc is a medical device company. It develops and commercializes a robotic device, the ARTAS System, that assists physicians in surgery.",http://www.restorationrobotics.com,HAIR.png,Ryan Rhodes,NASDAQ Global Market,35392198,Healthcare,Healthcare,Medical Devices, 
XTNT,Xtant Medical Holdings Inc.,Xtant Medical,Medical Devices,"Xtant Medical Holdings Inc develops, manufactures and markets regenerative medicine products and medical devices for domestic and international markets.",http://www.xtantmedical.com,XTNT.png,Michael R. Mainelli,NYSE American,31887831,Healthcare,Healthcare,Medical Devices, 
PAVM,PAVmed Inc.,PAVmed,Medical Devices,PAVmed Inc is a medical device company engaged in advancing a pipeline of medical technologies from concept to commercialization using a business model focused on capital and time efficiency.,http://www.pavmed.com,PAVM.png,Lishan Aklog,NASDAQ Capital Market,27421479,Healthcare,Healthcare,Medical Devices, 
LLIT,Lianluo Smart Limited,Lianluo Smart Limited,Medical Devices,"Lianluo Smart Ltd design, develop and market its own branded medical products and medical components. It also distributes medical products designed and manufactured by other companies.",http://www.dehaier.com.cn,,Ping Chen,NASDAQ Capital Market,23768891,Healthcare,Healthcare,Medical Devices, 
DYNT,Dynatronics Corporation,Dynatronics,Medical Devices,"Dynatronics CorP is engaged in designing, manufacturing and distributing medical devices, therapeutic and medical treatment tables, rehabilitation equipment, custom athletic training treatment tables and equipment, institutional cabinetry and others.",http://www.dynatronics.com,DYNT.png,Christopher Richard von Jako,NASDAQ Capital Market,22846794,Healthcare,Healthcare,Medical Devices, 
MYO,Myomo Inc.,Myomo,Medical Devices,"Myomo Inc is a medical robotics company that offers expanded mobility for those suffering from neurological disorders and upper-limb paralysis. It develops and markets the MyoPro product line of lightweight, non-invasive, powered arm braces.",http://www.myomo.com,MYO.png,Paul R. Gudonis,NYSE American,21637559,Healthcare,Healthcare,Medical Devices, 
NVCN,Neovasc Inc.,Neovasc,Medical Devices,"Neovasc Inc is a specialty medical device company. It develops, manufactures and markets products for the rapidly growing cardiovascular marketplace. Its products include the Tiara and the Neovasc Reducer.",http://www.neovasc.com,,Fredericus A. Colen,NASDAQ Capital Market,20357300,Healthcare,Healthcare,Medical Devices, 
HJLI,Hancock Jaffe Laboratories Inc.,Hancock Jaffe Laboratories,Medical Devices,"Hancock Jaffe Laboratories Inc development stage medical device company. It develops and sells biological tissue solutions to treat patients with coronary, vascular, end stage renal and peripheral arterial diseases in the United States and Europe.",http://www.hancockjaffe.com,HJLI.png,Robert A. Berman,NASDAQ Capital Market,20153768,Healthcare,Healthcare,Medical Devices, 
RWLK,ReWalk Robotics Ltd,ReWalk Robotics,Medical Devices,"ReWalk Robotics Ltd is an Israel based medical device company. It is engaged in designing, developing and commercializing the Rewalk systems which are exoskeletons allowing wheelchair-bound individuals to stand and walk once again.",http://www.rewalk.com,RWLK.png,Lawrence J. Jasinski,NASDAQ Capital Market,15255434,Healthcare,Healthcare,Medical Devices, 
DRAD,Digirad Corporation,Digirad,Medical Devices,Digirad Corp develops nuclear technology for mobile cardiovascular imaging for various application. The company commercialized the first nuclear gamma camera and offers its products to doctors' offices and hospitals.,http://www.digirad.com,,Matthew G. Molchan,NASDAQ Global Market,15152740,Healthcare,Healthcare,Medical Devices, 
NAOV,NanoVibronix Inc.,NanoVibronix,Medical Devices,"NanoVibronix Inc designs noninvasive biological response-activating devices which target wound healing and pain therapy and can be administered at home, without the assistance of medical professionals.",http://www.nanovibronix.com,NAOV.png,Brian M. Murphy,NASDAQ Capital Market,13411842,Healthcare,Healthcare,Medical Devices, 
MDGS,Medigus Ltd.,Medigus,Medical Devices,"Medigus Ltd is engaged in the development, manufacturing, and marketing of surgical endostaplers and direct vision systems for minimally invasive medical procedures.",http://www.medigus.com,,Christopher Rowland,NASDAQ Capital Market,10212859,Healthcare,Healthcare,Medical Devices, 
AVGR,Avinger Inc.,Avinger,Medical Devices,"Avinger Inc is a United States-based medical device company. It is engaged in designing, manufacturing and selling image-guided, catheter-based systems that are used by physicians to treat patients with peripheral artery disease.",http://www.avinger.com,AVGR.png,Jeffrey M. Soinski,NASDAQ Capital Market,8421477,Healthcare,Healthcare,Medical Devices, 
KOOL,Cesca Therapeutics Inc.,Cesca Therapeutics,Medical Devices,"Cesca Therapeutics Inc is engaged in the development and manufacturing of automated blood and bone marrow processing systems that enable the separation, processing and preservation of cell and tissue therapy products.",http://www.cescatherapeutics.com,KOOL.png,Xiaochun Xu,NASDAQ Capital Market,8010184,Healthcare,Healthcare,Medical Devices, 
MICR,Micron Solutions Inc.,Micron Solutions,Medical Devices,"Micron Solutions Inc produces engineered medical device components requiring precision machining and injection molding. It also manufactures devices and equipment for military, law enforcement, automotive and consumer product applications.",http://www.micronproducts.com,MICR.png,William J. Laursen,NYSE American,7853783,Healthcare,Healthcare,Medical Devices, 
AHPI,Allied Healthcare Products Inc.,Allied Healthcare Products,Medical Devices,"Allied Healthcare Products Inc is engaged in manufacturing a variety of respiratory products used in the healthcare industry in a wide range of hospital and alternate site settings, including sub-acute care facilities and emergency medical care.",http://www.alliedhpi.com,,Earl R. Refsland,NASDAQ Capital Market,7786262,Healthcare,Healthcare,Medical Devices, 
NSPR,InspireMD Inc.,InspireMD,Medical Devices,InspireMD Inc is a United States based medical device company. It is primarily focused on the development and commercialization of proprietary MicroNet stent platform technology for the treatment of complex vascular and coronary disease.,http://www.inspiremd.com,NSPR.png,James J. Barry,NYSE American,7329026,Healthcare,Healthcare,Medical Devices, 
SINT,SiNtx Technologies Inc.,SiNtx,Medical Devices,"Amedica Corp is engaged in using its silicon nitride technology platform to develop, manufacture, and commercialize a variety of medical devices.",http://www.amedica.com,SINT.png,B. Sonny Bal,NASDAQ Capital Market,4796780,Healthcare,Healthcare,Medical Devices, 
CHFS,CHF Solutions Inc.,CHF Solutions,Medical Devices,CHF Solutions Inc focuses on commercializing the Aquadex FlexFlow System which is designed to remove excess fluid primarily excess salt and water) from patients suffering from fluid overload who have failed diuretic therapy.,https://www.chf-solutions.com,CHFS.png,John L. Erb,NASDAQ Capital Market,19639,Healthcare,Healthcare,Medical Devices, 
