ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
WTM,White Mountains Insurance Group Ltd.,White Mountains Insurance,Insurance - Property & Casualty,"White Mountains Insurance Group Ltd provides specialty property and casualty insurance and offers a range of insurance products in the United States. It operates its business through three segments, OneBeacon, HG Global/BAM and White Mountains Advisors.",http://www.whitemountains.com,,G. Manning Rountree,New York Stock Exchange,2836739529,Financial Services,Financial Services,Insurance - Property & Casualty, 
NGHC,National General Holdings Corp,National General,Insurance - Property & Casualty,"National General Holdings Corp is a specialty personal lines insurance holding company. The company manages its business through two segments, Property and Casualty segment and Accident and Health segment.",http://www.nationalgeneral.com,NGHC.png,Barry Karfunkel,NASDAQ Global Market,2767428841,Financial Services,Financial Services,Insurance - Property & Casualty, 
ARGO,Argo Group International Holdings Ltd.,Argo International,Insurance - Property & Casualty,Argo Group International Holdings Ltd is an international underwriter of specialty insurance and reinsurance products in the property and casualty market.,http://www.argolimited.com,ARGO.png,Mark E. Watson,New York Stock Exchange,2273085199,Financial Services,Financial Services,Insurance - Property & Casualty, 
PRA,ProAssurance Corporation,ProAssurance,Insurance - Property & Casualty,"Proassurance Corp is a property and casualty insurance company that provides professional liability insurance for healthcare professionals and facilities, professional liability insurance for attorneys, and liability insurance for medical technology.",http://www.proassurance.com,PRA.png,William Stancil Starnes,New York Stock Exchange,2189428623,Financial Services,Financial Services,Insurance - Property & Casualty, 
NAVG,The Navigators Group Inc.,The Navigators,Insurance - Property & Casualty,Navigators Group Inc is an international insurance company engaged in marine insurance. The Company also provides property and casualty insurance.,http://www.navigators-insurance.com,,Stanley A. Galanski,Nasdaq Global Select,2081325132,Financial Services,Financial Services,Insurance - Property & Casualty, 
SG,Sirius International Insurance Group Ltd.,Sirius International Insurance,Insurance - Property & Casualty,,https://www.siriusgroup.com,SG.png,,Nasdaq Global Select,1669314327,Financial Services,Financial Services,Insurance - Property & Casualty, 
STFC,State Auto Financial Corporation,State Auto Financial,Insurance - Property & Casualty,State Auto Financial Corp is a property and casualty insurance holding company. It is engaged in writing both personal and business and specialty insurance.,http://www.stateauto.com,STFC.png,Michael E. Larocco,Nasdaq Global Select,1474328138,Financial Services,Financial Services,Insurance - Property & Casualty, 
NMIH,NMI Holdings Inc,NMI,Insurance - Property & Casualty,NMI Holdings Inc through its subsidiaries provides private mortgage guaranty insurance. The company offers two types of mortgage insurance; Primary mortgage insurance and Pool insurance.,http://www.nationalmi.com,NMIH.png,Claudia J. Merkle,NASDAQ Global Market,1450694696,Financial Services,Financial Services,Insurance - Property & Casualty, 
UFCS,United Fire Group Inc,United Fire,Insurance - Property & Casualty,United Fire Group Inc is engaged in the business of writing property and casualty insurance and life insurance and selling annuities. Its operations are divided into two segments: property and casualty insurance and life insurance.,http://www.unitedfiregroup.com,UFCS.png,Randy A. Ramlo,Nasdaq Global Select,1332814283,Financial Services,Financial Services,Insurance - Property & Casualty, 
UVE,UNIVERSAL INSURANCE HOLDINGS INC,UNIVERSAL INSURANCE,Insurance - Property & Casualty,"Universal Insurance Holdings Inc is a vertically integrated insurance holding company, which through its various subsidiaries, covers insurance underwriting, distribution, claims processing and exposure management.",http://www.universalinsuranceholdings.com,,Sean P. Downes,New York Stock Exchange,1304966869,Financial Services,Financial Services,Insurance - Property & Casualty, 
SAFT,Safety Insurance Group Inc.,Safety Insurance,Insurance - Property & Casualty,"Safety Insurance Group Inc is a provider of private passenger and commercial automobile insurance in Massachusetts.It also offers property and casualty insurance products, including commercial automobile, homeowners, and others.",https://www.safetyinsurance.com,,George M. Murphy,Nasdaq Global Select,1283310910,Financial Services,Financial Services,Insurance - Property & Casualty, 
KNSL,Kinsale Capital Group Inc.,Kinsale Capital,Insurance - Property & Casualty,"Kinsale Capital Group Inc is an insurance holding company. The company is engaged in offering property, casualty and specialty insurance products. It offers property insurance to Primary Property, Excess Property, and Inland Marine divisions.",http://www.kinsaleins.com,KNSL.png,Michael P. Kehoe,Nasdaq Global Select,1257319396,Financial Services,Financial Services,Insurance - Property & Casualty, 
JRVR,James River Group Holdings Ltd.,James River,Insurance - Property & Casualty,James River Group Holdings Ltd owns and operates a group of specialty insurance and reinsurance companies founded by members of its management team. It is organized for the purpose of acquiring & managing insurance and reinsurance entities.,http://www.jrgh.net,,Robert P. Myron,Nasdaq Global Select,1157997323,Financial Services,Financial Services,Insurance - Property & Casualty, 
AMSF,AMERISAFE Inc.,AMERISAFE,Insurance - Property & Casualty,"AMERISAFE Inc is a specialty provider of workers' compensation insurance to employers engaged in hazardous industries, mainly construction, trucking, manufacturing, oil and gas and agriculture.",http://www.amerisafe.com,AMSF.png,G. Janelle Frost,Nasdaq Global Select,1144251412,Financial Services,Financial Services,Insurance - Property & Casualty, 
STC,Stewart Information Services Corporation,Stewart Information Services,Insurance - Property & Casualty,"Stewart Information Services Corp is a title insurance and real estate service company. It is engaged in offering products and services through its direct operations, network of approved agencies and other companies.",http://www.stewart.com,STC.png,Matthew W. Morris,New York Stock Exchange,997469460,Financial Services,Financial Services,Insurance - Property & Casualty, 
MBI,MBIA Inc.,MBIA,Insurance - Property & Casualty,MBIA Inc is engaged in providing financial guarantee insurance to the United States public finance markets. Its segments are U.S. public finance insurance; corporate; international and structured finance insurance.,http://www.mbia.com,,William C. Fallon,New York Stock Exchange,869264886,Financial Services,Financial Services,Insurance - Property & Casualty, 
EMCI,EMC Insurance Group Inc.,EMC Insurance,Insurance - Property & Casualty,EMC Insurance Group Inc is a non-life insurance service provider. Its key product is property and casualty insurance. It is also involved in the reinsurance business.,http://www.emcins.com,EMCI.png,Bruce G. Kelley,Nasdaq Global Select,705179134,Financial Services,Financial Services,Insurance - Property & Casualty, 
UIHC,United Insurance Holdings Corp.,United Insurance,Insurance - Property & Casualty,United Insurance Holdings Corp is a holding company primarily engaged in the residential and commercial property and casualty insurance business in the United States.,http://www.upcinsurance.com,,John Forney,NASDAQ Capital Market,698499393,Financial Services,Financial Services,Insurance - Property & Casualty, 
GBLI,Global Indemnity Limited,Global Indemnity Limited,Insurance - Property & Casualty,"Global Indemnity Ltd a specialty property and casualty insurer. It offers binding authority, program, brokerage, direct and reinsurance services through its distribution channel in United States.",http://www.globalindemnity.ky,,Cynthia Y. Valko,Nasdaq Global Select,481159794,Financial Services,Financial Services,Insurance - Property & Casualty, 
HCI,HCI Group Inc.,HCI,Insurance - Property & Casualty,"HCI Group Inc is a Florida-based company property and casualty insurance company. Its operations are divided into four divisions property and casualty insurance, reinsurance, real estate, and information technology.",http://www.hcpci.com,HCI.png,Paresh Patel,New York Stock Exchange,441623361,Financial Services,Financial Services,Insurance - Property & Casualty, 
HRTG,Heritage Insurance Holdings Inc.,Heritage Insurance,Insurance - Property & Casualty,"Heritage Insurance Holdings Inc is a property and casualty insurance holding company. The company provides personal residential insurance for single-family homeowners and condominium owners, rental property insurance and commercial residential insurance.",http://www.heritagepci.com,HRTG.png,Bruce Lucas,New York Stock Exchange,398211057,Financial Services,Financial Services,Insurance - Property & Casualty, 
DGICA,Donegal Group Inc. Class A Common Stock,Donegal Common Stock,Insurance - Property & Casualty,"Donegal Group Inc is an US-based insurance holding company offering personal and commercial lines of property and casualty insurance to businesses and individuals. It products include protection against automobile accidents, theft and other.",http://www.donegalgroup.com,,Kevin Gerard Burke,Nasdaq Global Select,377251547,Financial Services,Financial Services,Insurance - Property & Casualty, 
DGICB,Donegal Group Inc. Class B Common Stock,Donegal B Common Stock,Insurance - Property & Casualty,"Donegal Group Inc is an US-based insurance holding company offering personal and commercial lines of property and casualty insurance to businesses and individuals. It products include protection against automobile accidents, theft and other.",http://www.donegalgroup.com,,Kevin Gerard Burke,Nasdaq Global Select,338533625,Financial Services,Financial Services,Insurance - Property & Casualty, 
NODK,NI Holdings Inc.,NI,Insurance - Property & Casualty,"NI Holdings Inc is a stock holding company of Nodak Mutual Insurance company and its subsidiaries. The firm and its subsidiaries provide insurance related to auto, home, life and annuities, business, farm and ranch and crop and casualty.",http://www.niholdingsinc.com,,Michael J. Alexander,NASDAQ Capital Market,332043683,Financial Services,Financial Services,Insurance - Property & Casualty, 
PTVCB,Protective Insurance Corporation Class B (nonvoting) Common Stock,Protective Insurance B (nonvoting) Common Stock,Insurance - Property & Casualty,Baldwin & Lyons Inc is a US company which is engaged in marketing and underwriting property and casualty insurance and also acts as a reinsurer for limited risk. It also provides private passenger automobile products and workers' compensation.,http://www.baldwinandlyons.com,,John D. Nichols,NASDAQ Global Market,277045509,Financial Services,Financial Services,Insurance - Property & Casualty, 
PTVCA,Protective Insurance Corporation Class A (voting) Common Stock,Protective Insurance (voting) Common Stock,Insurance - Property & Casualty,Baldwin & Lyons Inc is a US company which is engaged in marketing and underwriting property and casualty insurance and also acts as a reinsurer for limited risk. It also provides private passenger automobile products and workers' compensation.,http://www.baldwinandlyons.com,,John D. Nichols,NASDAQ Global Market,267664349,Financial Services,Financial Services,Insurance - Property & Casualty, 
FNHC,FedNat Holding Company,FedNat Holding Company,Insurance - Property & Casualty,"FedNat Holding Co, formerly Federated National Holding Co. is an insurance holding company controlling all steps in the insurance underwriting, distribution and claims processes through its subsidiaries.",http://www.fednat.com,FNHC.png,Michael H. Braun,NASDAQ Global Market,232111647,Financial Services,Financial Services,Insurance - Property & Casualty, 
HALL,Hallmark Financial Services Inc.,Hallmark Financial Services,Insurance - Property & Casualty,"Hallmark Financial Services Inc is an insurance holding company, which is engaged in the sale of property and casualty insurance products to businesses and individuals. The Specialty Commercial segment generates maximum revenue for the company.",http://www.hallmarkgrp.com,,Naveen Anand,NASDAQ Global Market,180947934,Financial Services,Financial Services,Insurance - Property & Casualty, 
AFH,Atlas Financial Holdings Inc.,Atlas Financial,Insurance - Property & Casualty,"Atlas Financial Holdings Inc underwrites commercial auto mobile insurance policies in the United States. It offers insurance for taxi cabs, limousine, non-emergency para-transit and livery and business autos.",http://www.atlas-fin.com,AFH.png,Scott Wollney,NASDAQ Global Market,111371930,Financial Services,Financial Services,Insurance - Property & Casualty, 
KFS,Kingsway Financial Services Inc. (DE),Kingsway Financial Services (DE),Insurance - Property & Casualty,"Kingsway Financial Services Inc acts as a merchant bank which is engaged in the property and casualty insurance business. It provides coverage for liability, accident benefits and physical damage.",http://www.kingsway-financial.com,,John T. Fitzgerald,New York Stock Exchange,51922013,Financial Services,Financial Services,Insurance - Property & Casualty, 
CNFR,Conifer Holdings Inc.,Conifer,Insurance - Property & Casualty,Conifer Holdings Inc is an insurance company. It provides insurance coverage for commercial and personal product lines.,http://www.cnfrh.com,CNFR.png,James G. Petcoff,NASDAQ Global Market,39247252,Financial Services,Financial Services,Insurance - Property & Casualty, 
UNAM,Unico American Corporation,Unico American,Insurance - Property & Casualty,"Unico American Corp is an insurance holding company that underwrites property and casualty insurance; provides property, casualty, and health insurance; and provides insurance premium financing and membership association services.",http://www.crusaderinsurance.com,,Cary L. Cheldin,NASDAQ Global Market,34549241,Financial Services,Financial Services,Insurance - Property & Casualty, 
NSEC,National Security Group Inc.,National Security,Insurance - Property & Casualty,"National Security Group Inc is an insurance holding company. The company operates through two segments namely property and casualty insurance, and life insurance.",http://www.nationalsecuritygroup.com,,William L. Brunson,NASDAQ Global Market,28354466,Financial Services,Financial Services,Insurance - Property & Casualty, 
PIH,1347 Property Insurance Holdings Inc.,1347 Property Insurance,Insurance - Property & Casualty,1347 Property Insurance Holdings Inc is a property and casualty insurance holding company. The company through its wholly-owned subsidiary provides property and casualty insurance to individuals in Louisiana.,http://www.1347pih.com,PIH.png,Douglas N. Raucy,NASDAQ Global Market,26983921,Financial Services,Financial Services,Insurance - Property & Casualty, 
